"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","1988","1988","PKM","Passenger-kilometres","6","Millions",,,5761,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","1989","1989","PKM","Passenger-kilometres","6","Millions",,,5449,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","1990","1990","PKM","Passenger-kilometres","6","Millions",,,5366,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","1991","1991","PKM","Passenger-kilometres","6","Millions",,,3930,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","1992","1992","PKM","Passenger-kilometres","6","Millions",,,3656,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","1993","1993","PKM","Passenger-kilometres","6","Millions",,,2359,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","1994","1994","PKM","Passenger-kilometres","6","Millions",,,1794,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","1995","1995","PKM","Passenger-kilometres","6","Millions",,,1373,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","1996","1996","PKM","Passenger-kilometres","6","Millions",,,1182,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","1997","1997","PKM","Passenger-kilometres","6","Millions",,,1148,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","1998","1998","PKM","Passenger-kilometres","6","Millions",,,1059,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","1999","1999","PKM","Passenger-kilometres","6","Millions",,,984,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,715,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,706,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,744,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,762,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,811,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,894,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,992,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,983,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,951,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,756,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,749,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,741,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,725,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,729,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,649,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,591,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,584,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,596,,
"LVA","Latvia","T-PASS-RL-TOT","Rail passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,624,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1970","1970","PKM","Passenger-kilometres","6","Millions",,,2156,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1971","1971","PKM","Passenger-kilometres","6","Millions",,,2349,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1972","1972","PKM","Passenger-kilometres","6","Millions",,,2594,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1973","1973","PKM","Passenger-kilometres","6","Millions",,,2773,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1974","1974","PKM","Passenger-kilometres","6","Millions",,,3047,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1975","1975","PKM","Passenger-kilometres","6","Millions",,,3135,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1976","1976","PKM","Passenger-kilometres","6","Millions",,,2985,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1977","1977","PKM","Passenger-kilometres","6","Millions",,,2977,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1978","1978","PKM","Passenger-kilometres","6","Millions",,,2983,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1979","1979","PKM","Passenger-kilometres","6","Millions",,,3020,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1980","1980","PKM","Passenger-kilometres","6","Millions",,,3216,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1981","1981","PKM","Passenger-kilometres","6","Millions",,,3274,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1982","1982","PKM","Passenger-kilometres","6","Millions",,,3326,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1983","1983","PKM","Passenger-kilometres","6","Millions",,,3339,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1984","1984","PKM","Passenger-kilometres","6","Millions",,,3276,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1985","1985","PKM","Passenger-kilometres","6","Millions",,,3224,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1986","1986","PKM","Passenger-kilometres","6","Millions",,,2676,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1987","1987","PKM","Passenger-kilometres","6","Millions",,,3062,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1988","1988","PKM","Passenger-kilometres","6","Millions",,,3147,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1989","1989","PKM","Passenger-kilometres","6","Millions",,,3208,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1990","1990","PKM","Passenger-kilometres","6","Millions",,,3331,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1991","1991","PKM","Passenger-kilometres","6","Millions",,,3229,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1992","1992","PKM","Passenger-kilometres","6","Millions",,,3057,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1993","1993","PKM","Passenger-kilometres","6","Millions",,,3007,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1994","1994","PKM","Passenger-kilometres","6","Millions",,,3037,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1995","1995","PKM","Passenger-kilometres","6","Millions",,,3184,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1996","1996","PKM","Passenger-kilometres","6","Millions",,,3254,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1997","1997","PKM","Passenger-kilometres","6","Millions",,,3376,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1998","1998","PKM","Passenger-kilometres","6","Millions",,,3377,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","1999","1999","PKM","Passenger-kilometres","6","Millions",,,3415,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,3405,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,3282,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,3318,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,3338,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,3352,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,3478,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,3540,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,3778,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,4052,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,3876,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,3959,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,3882,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,4035,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,4053,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,3874,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,4113,"B","Break"
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,3868,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,4271,,
"FIN","Finland","T-PASS-RL-TOT","Rail passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,4534,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1970","1970","PKM","Passenger-kilometres","6","Millions",,,4155,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1971","1971","PKM","Passenger-kilometres","6","Millions",,,4211,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1972","1972","PKM","Passenger-kilometres","6","Millions",,,4314,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1973","1973","PKM","Passenger-kilometres","6","Millions",,,4370,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1974","1974","PKM","Passenger-kilometres","6","Millions",,,4510,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1975","1975","PKM","Passenger-kilometres","6","Millions",,,4438,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1976","1976","PKM","Passenger-kilometres","6","Millions",,,4397,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1977","1977","PKM","Passenger-kilometres","6","Millions",,,4525,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1978","1978","PKM","Passenger-kilometres","6","Millions",,,4492,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1979","1979","PKM","Passenger-kilometres","6","Millions",,,4737,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1980","1980","PKM","Passenger-kilometres","6","Millions",,,4882,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1981","1981","PKM","Passenger-kilometres","6","Millions",,,4918,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1982","1982","PKM","Passenger-kilometres","6","Millions",,,4587,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1983","1983","PKM","Passenger-kilometres","6","Millions",,,4476,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1984","1984","PKM","Passenger-kilometres","6","Millions",,,4424,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1985","1985","PKM","Passenger-kilometres","6","Millions",,,4771,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1986","1986","PKM","Passenger-kilometres","6","Millions",,,4827,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1987","1987","PKM","Passenger-kilometres","6","Millions",,,4746,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1988","1988","PKM","Passenger-kilometres","6","Millions",,,4813,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1989","1989","PKM","Passenger-kilometres","6","Millions",,,4748,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1990","1990","PKM","Passenger-kilometres","6","Millions",,,4631,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1991","1991","PKM","Passenger-kilometres","6","Millions",,,4628,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1992","1992","PKM","Passenger-kilometres","6","Millions",,,4645,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1993","1993","PKM","Passenger-kilometres","6","Millions",,,4643,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1994","1994","PKM","Passenger-kilometres","6","Millions",,,4883,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1995","1995","PKM","Passenger-kilometres","6","Millions",,,4823,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1996","1996","PKM","Passenger-kilometres","6","Millions",,,5328,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1997","1997","PKM","Passenger-kilometres","6","Millions",,,5828,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1998","1998","PKM","Passenger-kilometres","6","Millions",,,6184,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1999","1999","PKM","Passenger-kilometres","6","Millions",,,6275,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2000","2000","PKM","Passenger-kilometres","6","Millions",,,6259,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2001","2001","PKM","Passenger-kilometres","6","Millions",,,6237,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2002","2002","PKM","Passenger-kilometres","6","Millions",,,6134,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2003","2003","PKM","Passenger-kilometres","6","Millions",,,5880,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2004","2004","PKM","Passenger-kilometres","6","Millions",,,5967,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2005","2005","PKM","Passenger-kilometres","6","Millions",,,5939,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2006","2006","PKM","Passenger-kilometres","6","Millions",,,5894,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2007","2007","PKM","Passenger-kilometres","6","Millions",,,6077,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2008","2008","PKM","Passenger-kilometres","6","Millions",,,6147,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2009","2009","PKM","Passenger-kilometres","6","Millions",,,6208,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2010","2010","PKM","Passenger-kilometres","6","Millions",,,5631,"B","Break"
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2011","2011","PKM","Passenger-kilometres","6","Millions",,,5672,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2012","2012","PKM","Passenger-kilometres","6","Millions",,,5791,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2013","2013","PKM","Passenger-kilometres","6","Millions",,,5844,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2014","2014","PKM","Passenger-kilometres","6","Millions",,,5966,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2015","2015","PKM","Passenger-kilometres","6","Millions",,,6351,,
"NOR","Norway","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2016","2016","PKM","Passenger-kilometres","6","Millions",,,6693,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1970","1970","PKM","Passenger-kilometres","6","Millions",,,13546,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1971","1971","PKM","Passenger-kilometres","6","Millions",,,14855,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1972","1972","PKM","Passenger-kilometres","6","Millions",,,16166,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1973","1973","PKM","Passenger-kilometres","6","Millions",,,16884,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1974","1974","PKM","Passenger-kilometres","6","Millions",,,18230,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1975","1975","PKM","Passenger-kilometres","6","Millions",,,19618,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1976","1976","PKM","Passenger-kilometres","6","Millions",,,20987,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1977","1977","PKM","Passenger-kilometres","6","Millions",,,22400,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1978","1978","PKM","Passenger-kilometres","6","Millions",,,24359,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1979","1979","PKM","Passenger-kilometres","6","Millions",,,25622,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1980","1980","PKM","Passenger-kilometres","6","Millions",,,26423,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1981","1981","PKM","Passenger-kilometres","6","Millions",,,27615,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1982","1982","PKM","Passenger-kilometres","6","Millions",,,27822,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1983","1983","PKM","Passenger-kilometres","6","Millions",,,27475,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1984","1984","PKM","Passenger-kilometres","6","Millions",,,27875,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1985","1985","PKM","Passenger-kilometres","6","Millions",,,28020,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1986","1986","PKM","Passenger-kilometres","6","Millions",,,28267,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1987","1987","PKM","Passenger-kilometres","6","Millions",,,28210,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1988","1988","PKM","Passenger-kilometres","6","Millions",,,27668,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1989","1989","PKM","Passenger-kilometres","6","Millions",,,27236,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1990","1990","PKM","Passenger-kilometres","6","Millions",,,24104,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1991","1991","PKM","Passenger-kilometres","6","Millions",,,22251,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1992","1992","PKM","Passenger-kilometres","6","Millions",,,19367,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1993","1993","PKM","Passenger-kilometres","6","Millions",,,19225,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1994","1994","PKM","Passenger-kilometres","6","Millions",,,18640,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1995","1995","PKM","Passenger-kilometres","6","Millions",,,19142,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1996","1996","PKM","Passenger-kilometres","6","Millions",,,19025,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1997","1997","PKM","Passenger-kilometres","6","Millions",,,18815,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1998","1998","PKM","Passenger-kilometres","6","Millions",,,18269,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","1999","1999","PKM","Passenger-kilometres","6","Millions",,,18124,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2000","2000","PKM","Passenger-kilometres","6","Millions",,,18442,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2001","2001","PKM","Passenger-kilometres","6","Millions",,,18326,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2002","2002","PKM","Passenger-kilometres","6","Millions",,,18402,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2003","2003","PKM","Passenger-kilometres","6","Millions",,,18605,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2004","2004","PKM","Passenger-kilometres","6","Millions",,,18408,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2005","2005","PKM","Passenger-kilometres","6","Millions",,,17235,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2006","2006","PKM","Passenger-kilometres","6","Millions",,,17315,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2007","2007","PKM","Passenger-kilometres","6","Millions",,,16501,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2008","2008","PKM","Passenger-kilometres","6","Millions",,,16979,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2009","2009","PKM","Passenger-kilometres","6","Millions",,,16081,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2010","2010","PKM","Passenger-kilometres","6","Millions",,,16250,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2011","2011","PKM","Passenger-kilometres","6","Millions",,,16259,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2012","2012","PKM","Passenger-kilometres","6","Millions",,,16868,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2013","2013","PKM","Passenger-kilometres","6","Millions",,,16965,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2014","2014","PKM","Passenger-kilometres","6","Millions",,,17440.677,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2015","2015","PKM","Passenger-kilometres","6","Millions",,,17617.7766,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2016","2016","PKM","Passenger-kilometres","6","Millions",,,17622.8781,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2017","2017","PKM","Passenger-kilometres","6","Millions",,,18100,,
"HUN","Hungary","T-PASS-RD-BUS","Road passenger transport by buses and coaches","2018","2018","PKM","Passenger-kilometres","6","Millions",,,17172.656,,
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","1993","1993","PKM","Passenger-kilometres","6","Millions",,,51680,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","1994","1994","PKM","Passenger-kilometres","6","Millions",,,51710,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","1995","1995","PKM","Passenger-kilometres","6","Millions",,,54510,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","1996","1996","PKM","Passenger-kilometres","6","Millions",,,56140,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","1997","1997","PKM","Passenger-kilometres","6","Millions",,,56730,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","1998","1998","PKM","Passenger-kilometres","6","Millions",,,59780,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","1999","1999","PKM","Passenger-kilometres","6","Millions",,,62400,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","2000","2000","PKM","Passenger-kilometres","6","Millions",,,63940,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","2001","2001","PKM","Passenger-kilometres","6","Millions",,,63470,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","2002","2002","PKM","Passenger-kilometres","6","Millions",,,65290,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","2003","2003","PKM","Passenger-kilometres","6","Millions",,,67360,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","2004","2004","PKM","Passenger-kilometres","6","Millions",,,67570,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","2005","2005","PKM","Passenger-kilometres","6","Millions",,,68640,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","2006","2006","PKM","Passenger-kilometres","6","Millions",,,69630,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","2007","2007","PKM","Passenger-kilometres","6","Millions",,,71540,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","2008","2008","PKM","Passenger-kilometres","6","Millions",,,72380,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","2009","2009","PKM","Passenger-kilometres","6","Millions",,,72290,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","2010","2010","PKM","Passenger-kilometres","6","Millions",,,63570,"B","Break"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","2011","2011","PKM","Passenger-kilometres","6","Millions",,,65490,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","2012","2012","PKM","Passenger-kilometres","6","Millions",,,64260,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","2013","2013","PKM","Passenger-kilometres","6","Millions",,,64650,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","2014","2014","PKM","Passenger-kilometres","6","Millions",,,66260,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","2015","2015","PKM","Passenger-kilometres","6","Millions",,,69705,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","2016","2016","PKM","Passenger-kilometres","6","Millions",,,72255,"E","Estimated value"
"CZE","Czech Republic","T-PASS-RD-CAR","Road passenger transport by passenger cars","2017","2017","PKM","Passenger-kilometres","6","Millions",,,74327,"E","Estimated value"
